year,count,country,inventor
European Patent Office,2012,Sébastien KERVERDO,1
European Patent Office,2012,Chantal Amalric,1
European Patent Office,2012,Detlef Hahn,1
European Patent Office,2012,Arnaud Muller-Feuga,1
European Patent Office,2012,Philipp Bolliger,1
European Patent Office,2012,Juanshu Shen,1
European Patent Office,2012,Simon Pauli,1
European Patent Office,2012,Dennis Dehmel,1
European Patent Office,2012,François Tardif,1
European Patent Office,2012,Michel Lemar,1
European Patent Office,2012,Wei-Jun Zhang,1
European Patent Office,2012,Peter Miles,1
European Patent Office,2012,Marco Ahler,1
European Patent Office,2012,Gérard MALUGANI,1
European Patent Office,2012,Philippe Le Pape,1
European Patent Office,2012,Horst Gärtner,1
European Patent Office,2012,Leslie Dawn Waits,1
European Patent Office,2012,Mark Gregory Solinsky,1
European Patent Office,2012,Peter Sudau,1
European Patent Office,2012,Keith Homer Baker,1
European Patent Office,2012,Jürgen Seidel,1
European Patent Office,2012,Janine A. Flood,1
European Patent Office,2012,Axel Stavenow,1
European Patent Office,2012,Jennifer Beth Ponder,1
European Patent Office,2012,Kerry Andrew Vetter,1
European Patent Office,2012,Rajan Keshav Panandiker,1
European Patent Office,2012,Emily Suzanne Klinker,1
European Patent Office,2012,Richard Becker,1
European Patent Office,2012,Rafael Trujillo Rosaldo,1
European Patent Office,2012,Pradipta Sarkar,1
European Patent Office,2012,Matthew Scott Wagner,1
European Patent Office,2012,Bernard William Kluesener,1
European Patent Office,2012,Iskender Yilgor,1
European Patent Office,2012,Julie Ann O'neil,1
European Patent Office,2012,Christian Herzig,1
European Patent Office,2012,Kambiz Shekdar,1
European Patent Office,2012,Eric Le Berre,1
European Patent Office,2012,Mickaël HUITOREL,1
European Patent Office,2012,Jean-Marc Chiappa,1
European Patent Office,2012,Claire Pistre,1
European Patent Office,2012,Christophe Minassian,1
European Patent Office,2013,Clément Sanchez,2
European Patent Office,2013,Massimo Bobbio,1
European Patent Office,2013,Giacomo Bersano,1
European Patent Office,2013,Alessandro Vaccari,1
European Patent Office,2013,Oytun Tuzcu,1
European Patent Office,2013,Philip Stankovski,1
European Patent Office,2013,Kohki Imamura,1
European Patent Office,2013,Lorenz Seppi,1
European Patent Office,2013,Pascal Vacherand,1
European Patent Office,2013,Jan Capek,1
European Patent Office,2013,Stefano Stefanello,1
European Patent Office,2013,Alessandro Bozzoli,1
European Patent Office,2013,Frédéric COLBEAU-JUSTIN,1
European Patent Office,2013,Micael Gustafsson,1
European Patent Office,2013,Karolyn Terpstra,1
European Patent Office,2013,Hervé DELEUZE,1
European Patent Office,2013,Antoine Daudin,1
European Patent Office,2013,Frode THORSÉN,1
European Patent Office,2013,Nicolas Brun,1
European Patent Office,2013,Martin Safranko,1
European Patent Office,2013,Cédric BOISSIERE,1
European Patent Office,2013,Elodie Devers,1
European Patent Office,2013,Alexandra Chaumonnot,1
European Patent Office,2013,Jiri Satek,1
France,1983,Denis Lestradet,1
European Patent Office,2013,Stanislav Bartak,1
European Patent Office,2013,Per Eriksson,1
European Patent Office,2013,Bohumil Culek,1
European Patent Office,2013,Engin Kutlay,1
European Patent Office,2013,Alain Goering,1
European Patent Office,2013,Giovanni Mazzon,1
European Patent Office,2013,Audrey Bonduelle,1
European Patent Office,2013,Karine MARCHAND,1
European Patent Office,2013,Blaine R. NOLL,1
European Patent Office,2013,Shigeru Yamaguchi,1
European Patent Office,2013,Hiroshi Saitoh,1
European Patent Office,2013,Alexander Siegrist,1
European Patent Office,2013,Rénal BACKOV,1
European Patent Office,2013,Besim Tahincioglu,1
European Patent Office,2013,Jean-Pierre Blanc,1
European Patent Office,2013,Frédéric Brönnimann,1
European Patent Office,2013,Jean-Baptiste Desvoys,1
European Patent Office,2013,Marco Frizzi,1
European Patent Office,2013,Peer Leithold,1
European Patent Office,2013,Luca Cristoforetti,1
European Patent Office,2013,Ryuichi Ishikawa,1
European Patent Office,2013,Bertrand Guichard,1
European Patent Office,2013,Walt Stachon,1
European Patent Office,2013,Martin Chocholous,1
European Patent Office,2013,Makoto Kira,1
European Patent Office,2013,Denis Uzio,1
European Patent Office,2013,Marc Rocklinger,1
European Patent Office,2013,Yukihiro Nakamura,1
European Patent Office,2013,Alexander Korzhenko,1
European Patent Office,2013,Patrice Gaillard,1
European Patent Office,2013,Mickael Havel,1
European Patent Office,2013,Marc Houdray,1
European Patent Office,2013,Matthieu Guillot,1
European Patent Office,2013,Jean-Marie Hypolite,1
European Patent Office,2013,Jean-Luc Baudouin,1
European Patent Office,2013,Caroline Vollet,1
European Patent Office,2013,Laura Gill,1
European Patent Office,2013,Jean-Luc Sorin,1
European Patent Office,2013,Joerg Zimmermann,1
European Patent Office,2013,Erick Merliot,1
European Patent Office,2013,Mikhail Gurin,1
European Patent Office,2013,Jean-Louis Iaconis,1
European Patent Office,2013,François Derkx,1
European Patent Office,2013,Bruno Tassin,1
European Patent Office,2013,Gerard F. Mclean,1
European Patent Office,2013,Jeremy Schrooten,1
European Patent Office,2013,Sally Seaman,1
European Patent Office,2013,François Prevot,1
European Patent Office,2013,Jee Keng James Lim,1
European Patent Office,2013,Christophe Favre,1
European Patent Office,2013,Benjamin TAM,1
European Patent Office,2014,Jong Hyeon KOO,1
European Patent Office,2014,Thierry Michelon,1
European Patent Office,2014,Young Hwan Son,1
European Patent Office,2014,Kil Sun Yoo,1
European Patent Office,2014,Seong Min Lee,1
European Patent Office,2014,Jung Youl Park,1
European Patent Office,2014,Jae Seon Yi,1
European Patent Office,2014,Christian Jeudy,1
European Patent Office,2014,Bruno Rolland,1
European Patent Office,2014,Kirsti Alise GOLGOTIU,1
European Patent Office,2014,Niranjan Rao,1
European Patent Office,2014,Claire PUCCI,1
European Patent Office,2014,Jean-Marie Faure,1
European Patent Office,2014,Troy M. Swartwood,1
European Patent Office,2014,Anouk Legendre,1
European Patent Office,2014,Maurizio Taddei,1
European Patent Office,2014,Damien Marx,1
European Patent Office,2014,Antoine Piccirilli,1
European Patent Office,2014,Sophie GOULITQUER,1
European Patent Office,2014,Nicolas DESMAZIÈRES,1
European Patent Office,2014,Michel Lemar,1
European Patent Office,2014,Douglas Keller,1
European Patent Office,2014,Benjamin Pacan,1
European Patent Office,2014,Reetal Pai,1
European Patent Office,2014,Yves Bardout,1
European Patent Office,2014,Benoit Faure,1
European Patent Office,2014,Jack Legrand,1
European Patent Office,2014,Serge MUYDERMANS,1
European Patent Office,2014,Hermine Roudaut,1
European Patent Office,2014,Gurumurthy Swaminathan,1
European Patent Office,2014,Adeline NAVARRO,1
European Patent Office,2014,Daniel Fagret,1
European Patent Office,2014,Hélène FAURE,1
European Patent Office,2014,Céline Bernard,1
European Patent Office,2014,Mathieu Schott,1
European Patent Office,2014,Christophe Salon,1
European Patent Office,2014,Jeffrey D. Donaldson,1
European Patent Office,2014,Nick Devoogdt,1
European Patent Office,2014,J. Lokanatha REDDY,1
European Patent Office,2014,Kirsti A. Golgotiu,1
European Patent Office,2014,Lucile HOCH,1
European Patent Office,2014,Mahesh Kumar Gellaboina,1
European Patent Office,2014,Ludovic Delage,1
European Patent Office,2014,Angèle Schoenfelder,1
European Patent Office,2014,Karine Palavioux,1
European Patent Office,2014,Laurent Savary,1
European Patent Office,2014,Christophe Mougel,1
European Patent Office,2014,Jean-Luc Dubois,1
European Patent Office,2014,Catherine Ghezzi,1
European Patent Office,2014,Pradeep Setlur,1
European Patent Office,2014,Christophe Baussart,1
European Patent Office,2014,Philippe Potin,1
European Patent Office,2014,Delphine Moreau,1
European Patent Office,2014,Mohammed Ibrahim Mohideen,1
European Patent Office,2014,Virginie Bourion,1
European Patent Office,2014,Alexis BROISAT,1
European Patent Office,2014,Martial Ruat,1
European Patent Office,2014,Guy Broze,1
European Patent Office,2014,Stefan DRÖGE,1
European Patent Office,2014,Axel Hermann,1
European Patent Office,2014,Douglas Beatty,1
European Patent Office,2014,Frank Weible,1
European Patent Office,2014,Jérémy PRUVOST,1
European Patent Office,2014,Laurence MESLET-CLADIERE,1
European Patent Office,2014,Arnaud Muller-Feuga,1
European Patent Office,2014,Philippe Herve,1
European Patent Office,2014,André Mann,1
European Patent Office,2014,Tony Lahoutte,1
European Patent Office,2014,Arnaud Coffin,1
European Patent Office,2014,Kirti PATEL,1
European Patent Office,2014,Florence CALDEFIE-CHEZET,1
European Patent Office,2014,Laetitia DELORT,1
European Patent Office,2014,Pierre CHALARD,1
European Patent Office,2014,Ewout Brandsma,1
European Patent Office,2014,René Geraets,1
European Patent Office,2014,Aly Aamer Syed,1
European Patent Office,2014,Yanis FLAMENT,1
European Patent Office,2014,Ruud Hendricksen,1
European Patent Office,2014,Theo van Daele,1
European Patent Office,2014,Yannick Deimerly,1
European Patent Office,2014,Yanis Caritu,1
European Patent Office,2014,Bruno Fournier,1
European Patent Office,2014,Grégoire AUJAY,1
European Patent Office,2015,François Robert,3
European Patent Office,2015,Charles Herrmann,2
European Patent Office,2015,Reinhard Boller,1
European Patent Office,2015,Hervé Turchi,1
European Patent Office,2015,Marc HAVARD,1
European Patent Office,2015,Dario R. LIRIO,1
European Patent Office,2015,Jean-Paul Pillot,1
European Patent Office,2015,Guillaume FOURQUET,1
European Patent Office,2015,Mark Richard PARASCANDOLO,1
European Patent Office,2015,Carole Chaix,1
European Patent Office,2015,Mattke Torsten,1
European Patent Office,2015,François-Didier BOYER,1
European Patent Office,2015,Johnson Jun Sing YICK,1
European Patent Office,2015,Franck Dumeignil,1
European Patent Office,2015,Phillip J. Plante,1
European Patent Office,2015,Claude Mechineau,1
European Patent Office,2015,Michael L. Perry,1
European Patent Office,2015,Stephen Alexander WHINSTON,1
European Patent Office,2015,Robert Zegarac,1
European Patent Office,2015,Jacques Jouannais,1
European Patent Office,2015,Christian Kem,1
European Patent Office,2015,Benoît MALLEN,1
European Patent Office,2015,Albert Meyer,1
European Patent Office,2015,Gerhard Olbert,1
European Patent Office,2015,Vincent SERVAJEAN,1
European Patent Office,2015,David Kramer,1
European Patent Office,2015,Alexandre DE SAINT GERMAIN,1
European Patent Office,2015,Jeffrey Cruz,1
European Patent Office,2015,Guillaume Clave,1
European Patent Office,2015,Jean-Marie Beau,1
European Patent Office,2015,Liviu ROZIN,1
European Patent Office,2015,Kevin L. Mccarthy,1
European Patent Office,2015,Louise Duhamel,1
European Patent Office,2015,Bruno Colin,1
European Patent Office,2015,Tyler D Schleicher,1
European Patent Office,2015,Anver SOTNIKOV,1
European Patent Office,2015,Jean-François CANTALOUBE,1
European Patent Office,2015,François MORVAN,1
European Patent Office,2015,Carole FARRE,1
European Patent Office,2015,Anupam MIHARIA,1
European Patent Office,2015,Jean-Pierre Flandrois,1
European Patent Office,2015,Benoit De Chieusses De Combaud,1
European Patent Office,2015,Ingo Dreher,1
European Patent Office,2015,Edgard MINASSIAN,1
European Patent Office,2015,Philip A. WHITCHELO,1
European Patent Office,2015,Harshal MORPARIA,1
European Patent Office,2015,Julie MAYEN,1
European Patent Office,2015,Grant BRANTON,1
European Patent Office,2015,Catherine Rameau,1
European Patent Office,2015,Christopher Todd FORD,1
European Patent Office,2015,Wolfgang Gerlinger,1
European Patent Office,2015,Jean-Bernard POUVREAU,1
European Patent Office,2015,Fahim Siddiqui,1
European Patent Office,2015,Jérémy CORDELIER,1
European Patent Office,2015,Wade Michael CALLISON,1
European Patent Office,2015,Boris MORINIERE,1
European Patent Office,2015,Christopher Hall,1
European Patent Office,2015,Sébastien PAUL,1
European Patent Office,2015,Sitaram Ramaswamy,1
European Patent Office,2015,Claude Andriot,1
European Patent Office,2015,David Mosticone,1
European Patent Office,2015,Myriam LEREAU,1
European Patent Office,2015,Talbott CROWELL,1
European Patent Office,2015,Matthew A. PORZIO,1
European Patent Office,2015,Florent BARIL,1
European Patent Office,2015,John Landy,1
European Patent Office,2015,Wenhao FANG,1
European Patent Office,2015,Georges-Marie SAULNIER,1
European Patent Office,2015,Jean-Laurent HOUOT,1
European Patent Office,2015,Mario Hoernicke,1
European Patent Office,2015,William Kent KOVAC,1
European Patent Office,2015,Chantal Fournier-Wirth,1
European Patent Office,2015,Rémi SAYAG,1
European Patent Office,2015,Antoine Vimont,1
European Patent Office,2015,Stefan Reusch,1
European Patent Office,2015,Pierre AMOUROUX,1
European Patent Office,2015,Jean-Jacques Vasseur,1
European Patent Office,2015,Matthew T. WELLSCHLAGER,1
European Patent Office,2015,Guillaume CHAMPAIN,1
European Patent Office,2015,Thomas JUNILLON,1
European Patent Office,2015,Deepak Boggavarapu,1
European Patent Office,2015,Stéphanie PERSOZ,1
European Patent Office,2015,Paulo Goncalo,1
European Patent Office,2015,Véronique DANTIN,1
European Patent Office,2015,Sylvain ROCHET,1
European Patent Office,2015,Thomas Jouanneau,1
European Patent Office,2015,Stéphane DI MARCO,1
European Patent Office,2015,Philippe Lefebvre,1
European Patent Office,2016,Dolf Van Der Veen,1
European Patent Office,2016,Jacob Frank De Groot,1
European Patent Office,2016,Anders Mattsson,1
European Patent Office,2016,Eelke Gjalt Hempenius,1
European Patent Office,2016,Martin LARSÉN,1
European Patent Office,2016,Niels Dybro,1
European Patent Office,2016,Noel W Anderson,1
European Patent Office,2016,Mikael Willgert,1
European Patent Office,2016,Guillaume Pinto,1
European Patent Office,2016,Serge Germanetti,1
European Patent Office,2016,Mathieu Martinat,1
European Patent Office,2016,Fabien Rousseau,1
European Patent Office,2016,Patrick Cliquennois,1
European Patent Office,2016,Nathalie RENARD,1
European Patent Office,2016,Emmanuelle MERAT,1
European Patent Office,2016,Julien PAGLIARDINI,1
European Patent Office,2016,Luca SCARANI,1
European Patent Office,2016,Olivier CREPON,1
European Patent Office,2016,Eric Bourdon,1
European Patent Office,2016,Brian Petersen,1
European Patent Office,2016,Sergyl Clerget,1
European Patent Office,2016,Aristide LACOMBE,1
European Patent Office,2016,Jacques Woillez,1
European Patent Office,2016,Michaël FAGNO,1
European Patent Office,2016,Vincent BIHLER,1
European Patent Office,2016,Duy Long Ha,1
European Patent Office,2016,Antonin Bougerol,1
European Patent Office,2016,David Robert Linders,1
European Patent Office,2016,Pierre Emmanuel CAVAREC,1
European Patent Office,2016,Mickael WERQUIN,1
European Patent Office,2016,Jean-François Goudou,1
European Patent Office,2016,Stefano SCARANI,1
European Patent Office,2016,Séverine SIGURANI,1
European Patent Office,2016,Cyril ROLS,1
European Patent Office,2016,François GODART,1
European Patent Office,2016,Michel Ousset,1
European Patent Office,2016,Jacques Bickert,1
European Patent Office,2016,Alain HUBERSON,1
European Patent Office,2016,Denis DAUVERGNE,1
European Patent Office,2016,Serge Jacques NICOLLE,1
European Patent Office,2016,Matteo Zoppas,1
European Patent Office,2016,Daniel Dessort,1
European Patent Office,2016,Corentin CHERON,1
European Patent Office,2016,Sébastien DEBUISSON,1
European Patent Office,2016,François HELT,1
European Patent Office,2016,Giovanni Chiarotto,1
European Patent Office,2016,Oleg GOMOLKO,1
European Patent Office,2016,Céline CRAYE,1
European Patent Office,2016,Ernesto Eusebione,1
European Patent Office,2016,Pierre Calleja,1
European Patent Office,2016,Philippe Chanclou,1
European Patent Office,2016,Muneyoshi Makabe,1
